filename,chroma_stft_mean,rms_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
classical.00051.wav,0.381394237,0.080538675,1527.629816,2079.663702,3220.847191,0.060105079,135.9991776,-230.2445526,119.1512909,-1.050998926,28.38791656,10.00870991,16.12883568,4.791749001,6.190906525,0.947356701,5.912571907,-1.178274393,3.573959589,-2.100357533,-0.905366778,-1.850414395,-0.001897239,-2.796700001,2.336203575,-1.440900087,2.739942551,classical
classical.00052.wav,0.387812138,0.055463303,2411.586618,2435.920257,4993.538147,0.1269316,161.4990234,-186.6319733,86.64537048,-15.72755146,14.73683453,-2.204741001,6.256115437,-0.892064333,0.657025754,-6.092410088,-5.223966122,-7.879560471,-1.726939201,-4.704252243,-2.049312353,1.432569742,2.786587954,3.316521168,3.114957094,-4.411282539,-5.034923553,classical
classical.00053.wav,0.30410403,0.138357729,1462.3063,1555.795479,2740.05486,0.087670171,215.3320313,-121.8143387,149.6727142,-42.84595871,24.48899078,-5.412307262,10.66771507,-2.828141689,0.787152112,-6.399395466,4.483000755,-1.224386096,1.259755611,-1.198542476,-2.407365561,-1.730483294,1.421269536,-1.367631555,0.949794233,-5.565868855,-1.929738045,classical
classical.00054.wav,0.319515169,0.1741568,1702.263184,1602.833268,2820.964322,0.115074959,95.703125,-108.0352936,127.2728806,-44.9522171,31.24362564,4.355782986,-4.945937157,-15.87752056,14.63061714,-7.78874445,-1.210603237,2.831526756,17.27196884,-4.097477436,1.66623354,0.668793321,4.612271786,-9.870930672,-3.238667727,-3.09794116,1.873869419,classical
classical.00055.wav,0.186594084,0.013062981,1079.408764,1388.37864,1764.407016,0.059338445,78.30255682,-483.9385071,144.207489,1.375232577,8.090772629,4.930779457,-2.314972878,-2.747194529,-6.843307972,-10.15343761,-8.06420517,-7.145673752,-10.55360794,-7.78283596,-2.953631401,-0.258520186,4.308153629,5.301958561,0.181729838,-4.546946526,-1.888709426,classical
classical.00056.wav,0.313044518,0.189829692,1681.225473,1708.592979,3078.209602,0.096722261,95.703125,-81.06881714,129.0519714,-42.45161438,33.14112473,5.686828613,-6.506629467,-2.272936821,7.403286457,-18.70931244,2.476948023,3.738560915,1.88814497,-10.07089233,0.988405466,-3.578593969,-6.169908524,-8.033431053,3.778492451,-5.057116032,-0.873967886,classical
classical.00057.wav,0.253840566,0.01678586,1751.119563,1929.788782,3235.576104,0.095229571,107.6660156,-367.0795593,112.8555222,-18.75359344,10.18005943,-1.612913609,3.799886942,0.92367053,5.06531477,-5.364200592,-9.513913155,-8.492563248,-1.788250208,1.284910321,-3.87962985,-2.646185398,-1.065398574,-1.279927611,-2.502557039,-2.57021904,-4.065904617,classical
classical.00058.wav,0.265605778,0.03000553,1137.99553,1480.566388,1821.312627,0.081843943,143.5546875,-349.9388428,161.8268127,-3.370240211,14.19544888,5.771660328,3.526034832,2.964038372,-7.113631725,-7.914619923,-0.341502875,2.859117985,-2.490217686,-6.781764984,-8.830839157,-6.672370434,-4.896298409,0.114769034,4.251422882,5.079310417,2.604297876,classical
classical.00059.wav,0.282641292,0.069147319,1551.198031,1651.166213,2840.958923,0.09326625,117.4538352,-197.1920929,137.4040222,-34.15598297,25.36267471,-5.277171135,-2.77517128,-9.498249054,-7.608982086,-7.652765274,-5.666132927,-4.379935741,-5.424618244,-3.534874201,-5.658737659,-1.889983416,-2.880207539,-3.483163595,-4.029826164,-7.297965527,-4.188187122,classical
classical.00060.wav,0.305331707,0.068754815,1803.912154,1898.33293,3367.006915,0.104019767,123.046875,-166.3934784,122.1194153,-32.11149979,16.68393898,-5.395673752,-2.486983061,-9.820252419,-4.901546478,-6.964920998,-4.573854923,-6.645280361,-5.4910326,-5.368008614,-4.962776184,-2.783656836,-3.184638262,-4.076643944,-3.550935268,-4.643793583,-1.171015739,classical
classical.00061.wav,0.28177321,0.04819563,1322.070442,1590.415615,2473.628791,0.076104656,151.9990809,-274.359375,148.3734283,-20.32382011,21.79186821,7.950322151,3.786221504,-2.22853756,-6.084719181,-5.624156475,-6.696157455,-5.912067413,-4.588786602,-1.535086632,-3.027743578,-4.696214199,-7.713763714,-7.215487003,-5.410744667,-5.248799801,-5.265856266,classical
classical.00062.wav,0.320169538,0.038936611,1474.667852,1813.11502,2809.641685,0.074029178,89.10290948,-305.4315186,135.9376526,-11.76709366,18.22266197,10.36874771,3.004951,-5.594763756,0.148686156,-1.351224661,-1.872998357,-3.211319685,-6.74624157,-2.694085598,-5.596806049,-4.531134129,-4.791563034,-5.366228104,-2.623396158,-5.833599091,-6.924807072,classical
classical.00063.wav,0.226872861,0.020146258,690.2008583,1358.397678,749.1406363,0.036044824,95.703125,-465.9222717,180.2020721,56.68280029,11.03125,5.835222721,0.734211683,-3.962383747,-5.885416508,-8.461982727,-9.784011841,-7.692601681,-3.254734755,-1.857446194,-4.006843567,-4.101009369,-2.468192816,-2.357403994,-2.993993282,-3.226026297,-1.715073705,classical
classical.00064.wav,0.19900845,0.012561474,1117.850336,1944.507902,1872.739179,0.042287875,89.10290948,-498.724762,145.6916046,46.5360527,15.26536846,3.058496237,-0.836966276,-5.227452755,-6.211699486,-3.818588972,0.078461565,2.723050356,2.221652508,0.236477688,-0.466234773,-0.881353498,0.583057344,3.288136482,2.316113472,-2.570249796,-4.81921339,classical
classical.00065.wav,0.207180262,0.02924321,828.7510282,1325.474971,1013.675953,0.047507915,123.046875,-421.6164551,172.842392,28.05224991,-2.562525272,-3.584569216,-4.865512848,-8.893527031,-10.70395565,-7.681036472,-7.955805302,-7.324606895,-2.70902586,-0.914542735,-4.220645905,-8.437570572,-8.412958145,-4.13720417,-0.404438734,0.095413998,-0.277914554,classical
classical.00066.wav,0.187063873,0.031794388,794.9550524,1295.505082,1007.68063,0.045021948,135.9991776,-429.1732483,175.1746368,31.85898781,4.301975727,1.034889936,-5.77147913,-9.49033165,-11.28026676,-10.57399464,-8.665821075,-6.329770565,-1.67541194,0.825935304,-0.18233189,0.023008414,0.198500395,-1.852693915,-4.415913105,-4.965116501,-4.612737656,classical
classical.00067.wav,0.267361283,0.031722467,1117.992309,1701.59544,1993.045334,0.046357263,143.5546875,-413.4417114,143.4786987,31.3044014,14.02449512,1.512248755,-2.294590235,-6.4661479,-8.101449013,-5.929848671,-4.474499226,-2.798327684,-0.814091325,-1.214225411,-2.383761406,-3.80340004,-3.51393199,-2.705090284,-2.384636402,0.614359021,2.655699015,classical
classical.00068.wav,0.257290095,0.057376653,1559.868903,1616.110934,2813.322148,0.095172549,83.35433468,-234.395401,130.2594299,-39.53585815,19.33927345,-6.798908234,-5.137262344,-3.713950157,-4.032189369,-5.072198868,-1.370555878,-7.748773575,-4.379882336,0.471862465,0.779200852,5.457289696,8.772969246,7.046066284,2.427167416,-2.290119171,-0.242598549,classical
classical.00069.wav,0.236636177,0.029150397,1349.275014,1522.806819,2443.460657,0.079253372,69.83741554,-321.2634583,136.3085327,-28.29458237,31.03899956,0.566770852,0.227003962,0.65895319,-1.31732142,-0.041371461,-0.41935572,-6.184533119,-0.156573251,-0.476610839,-0.749316871,7.477033615,10.98069191,7.834348202,4.321857929,2.988080263,5.856626511,classical
classical.00070.wav,0.244188204,0.031944524,1355.504022,1615.200722,2521.824529,0.070837789,161.4990234,-321.1299744,134.6035919,-18.25528908,22.19682312,0.421831101,-3.799387693,0.484667093,-1.144471407,-1.897786498,-0.100732461,-2.754602671,0.586736798,2.49475956,0.299752802,1.674693704,2.884592772,2.083273172,1.163759828,-2.392161608,-3.423226118,classical
classical.00071.wav,0.208079696,0.05168052,1397.437273,1574.496203,2616.034375,0.07586297,143.5546875,-269.67276,136.4424744,-25.02957535,26.40132332,0.675240219,-5.365645409,-1.104305387,-1.495830178,-0.175089896,-3.803641081,-9.292686462,-3.14176774,1.649881244,0.682614148,1.916604519,2.245543718,-2.130691767,-3.678655863,-1.077351689,3.54028368,classical
classical.00072.wav,0.279348701,0.020724367,1285.145712,1659.974389,2476.584818,0.063742417,117.4538352,-360.8185425,138.986084,-12.93692112,33.78664398,7.590706348,-1.715435266,1.025928617,4.06954813,3.937297583,0.944112539,0.520314157,4.687003613,3.339288712,-2.254823685,-1.846510649,2.224443674,1.786070824,-1.516962051,-3.256617546,4.000946999,classical
classical.00073.wav,0.216319218,0.043808654,1211.613043,1337.900713,2105.24115,0.070939751,129.1992188,-306.848999,152.8592682,-27.60104942,16.33049011,-3.14158082,-8.933115959,-5.43667078,-9.778673172,-7.106647491,0.298622251,0.894269943,5.444417953,8.217877388,4.1996665,2.047336578,3.022182226,-0.395100921,-2.814562082,-2.904453278,1.343889117,classical
classical.00074.wav,0.237405211,0.037314754,1360.153923,1572.601835,2568.996067,0.072137985,161.4990234,-289.710907,143.9020996,-26.99879837,24.06792259,-1.148625731,-6.298394203,-2.740370035,-3.523544788,-3.019984484,-3.146546602,-7.26484251,-1.695729733,3.077830553,2.687298775,2.527074814,4.610609531,2.38289547,-1.265461326,-3.549344301,-2.814049006,classical
classical.00075.wav,0.217361316,0.016478715,1171.462308,1466.846302,2235.314687,0.060864088,117.4538352,-412.9704285,138.5377808,-19.24843979,34.16341019,8.972399712,-4.291573524,4.162137985,0.880626738,3.079140425,0.104660138,-4.064545155,3.791708231,5.926168919,3.492968559,6.617740154,6.735692024,2.471732378,-1.873949289,-0.060675152,2.717146158,classical
classical.00076.wav,0.26038757,0.058815975,1340.642382,1539.044982,2522.515657,0.071745622,172.265625,-238.7260742,149.7326965,-28.86225128,28.27163124,-0.783642232,-3.931684494,-2.148995399,-4.346830845,-4.187112808,-3.433684111,-5.754953861,-0.094639331,2.541508913,0.688190222,0.060121611,1.696560144,0.657765985,1.477571964,-1.836199522,-6.25835228,classical
classical.00077.wav,0.219036281,0.01675331,811.5604155,1008.517235,1235.76105,0.048334935,161.4990234,-477.9508057,155.3632813,12.76587009,5.526382923,2.402227402,-10.65260983,-16.6452961,-12.53770351,-11.18416214,-9.372797966,-3.212331057,-2.765850782,-6.476381302,-8.306511879,-7.095137596,-7.477769375,-5.32603693,1.263419747,1.878737092,-1.648588181,classical
classical.00078.wav,0.225150079,0.006629292,715.3997068,1030.415264,1037.798803,0.041281857,67.99958882,-552.1200562,173.3547974,26.35229874,14.11641121,7.256919861,-7.083105087,-5.854581356,-10.3393259,-11.01578999,-9.189095497,-8.822911263,-4.927473068,-3.64565134,-4.276288033,-3.462380886,-4.828630447,-5.684343815,-6.545731544,-8.199954033,-6.444562435,classical
classical.00079.wav,0.217630476,0.018837696,789.4212072,898.0662078,1158.063325,0.052088243,143.5546875,-437.6479187,170.9881287,7.427471638,-3.100461245,0.801415563,-11.13189888,-12.52261066,-6.89777422,-5.842573166,-8.446321487,-8.475860596,-8.339657784,-7.380613327,-6.733985901,-6.085301876,-7.059752464,-6.654988766,-4.295301914,-4.401451588,-4.908896923,classical
classical.00080.wav,0.437905937,0.005276444,971.777391,1614.749295,1906.571121,0.031533603,143.5546875,-549.7567749,157.1216431,6.588772774,34.43016434,13.26928616,5.734205246,5.047469616,-3.011882544,2.059333801,3.072089195,2.014800549,3.239155769,5.669092655,5.705403805,3.640977621,4.095938206,4.332311153,3.357461214,2.624508619,1.659115076,classical
classical.00081.wav,0.266826898,0.016546119,1213.971712,1539.592686,2163.88707,0.060574442,151.9990809,-374.6436462,153.851944,-21.57677841,20.84772682,7.007452965,-3.944744587,-2.518220425,-2.812335014,-4.294847012,-4.509094238,-5.758689404,-4.259094715,-3.844548702,-4.580007076,-3.632163048,-2.286594391,-3.124706268,-0.213337809,2.632269382,1.816808224,classical
classical.00082.wav,0.282727569,0.043001805,1415.261246,1448.739504,2489.766203,0.087378175,117.4538352,-263.9663086,142.1340942,-51.38689041,5.02436924,-20.27393341,-17.12563515,-16.07067299,-20.30716896,-15.03652191,-9.735161781,-8.405694008,-11.79045677,-6.888520241,-4.603694439,-2.044698238,-2.372067928,0.967171848,3.013004541,1.362113476,5.538545609,classical
classical.00083.wav,0.244852722,0.041884679,852.7957557,997.1589913,1401.015478,0.050776341,117.4538352,-338.8352661,190.2120514,-16.31083298,3.697673082,-0.437514544,-8.890927315,-10.38019943,-16.36756134,-13.28254604,-10.78271008,-8.636702538,-8.278225899,-4.625417709,-3.80157733,-4.546669006,-3.660512686,-0.946015656,0.543379784,-0.257497251,-1.553382039,classical
classical.00084.wav,0.245793417,0.022011451,1001.73833,1151.327553,1732.223787,0.057944597,112.3471467,-369.035614,171.9629211,-27.31944275,6.01866293,-0.147744164,-10.68095016,-11.92337036,-10.19258118,-11.35676289,-10.49793148,-8.368540764,-9.795355797,-5.054962635,-5.084411621,-3.042361975,-1.725172281,-1.8516258,-2.262537956,-1.277915955,-0.445498496,classical
classical.00085.wav,0.309778929,0.038899601,1525.781034,1588.223137,2733.276254,0.091589554,107.6660156,-246.1237488,149.4347382,-41.99037552,11.61639881,-10.2857275,-4.012963295,-7.136823177,-10.1331234,-9.41763401,-7.165168285,-3.155687332,-5.64231348,-2.584955454,-4.520177841,-6.156925201,-4.968025208,-3.352391481,-3.352493048,-0.674949527,0.225980937,classical
classical.00086.wav,0.312068433,0.031509675,1356.154928,1494.645967,2496.202849,0.076834623,99.38401442,-283.4979248,159.5895386,-29.53636742,18.54133224,-9.867400169,-3.427704096,-10.99082375,-9.783079147,-8.297109604,-4.248380184,-2.869797707,-5.977563858,-4.024008274,-3.346832991,-3.394336462,-1.865786076,-0.446822882,1.90367949,-0.119082749,-2.804025173,classical
classical.00087.wav,0.274358183,0.021469843,876.9834293,1108.524563,1457.413152,0.051044839,123.046875,-392.9229126,190.7829285,-13.34251785,8.278394699,1.549722314,-11.07078171,-11.24039173,-14.00667477,-10.61885071,-9.384768486,-4.619544029,-10.07048893,-4.819358826,-1.746467233,-4.662369251,-2.109610558,1.025919318,1.305982828,-0.153218344,-1.409481645,classical
classical.00088.wav,0.294368982,0.028275082,1303.890587,1456.321109,2350.141783,0.07056627,103.359375,-299.6030884,157.2707672,-37.33165741,15.77145576,-5.744013786,-4.456099033,-6.812541008,-10.72972393,-9.876471519,-8.153111458,-5.423214912,-7.835010052,-2.731196165,-1.11061573,1.644738555,3.638576269,3.082600832,0.106728114,-0.797570586,-2.737523079,classical
classical.00089.wav,0.217287555,0.035134282,2423.299494,1884.688605,4296.51519,0.166652694,99.38401442,-301.9083862,57.53806686,-59.13418579,33.5474472,-20.90315628,17.73060417,-0.635739267,49.01135635,19.13300896,27.09926414,-17.64959145,-0.295554787,-3.742962122,18.17650414,9.970201492,11.60680199,11.28072071,15.38838959,-7.406881332,-5.849085808,classical
classical.00090.wav,0.21590139,0.023853252,2172.138293,1883.350066,4066.452982,0.151964605,95.703125,-326.3294067,85.93001556,-42.96249771,31.84588814,-19.57003403,9.995521545,-16.44505501,9.990250587,-8.603288651,25.50757599,6.538925648,16.39753914,3.489681482,9.595540047,5.936186314,9.291604042,9.9684515,9.206622124,2.806014776,-5.388985157,classical
classical.00091.wav,0.22591871,0.044767659,2192.65029,1911.826157,4066.01166,0.152405304,92.28515625,-251.2267303,88.74597931,-41.787323,37.92015839,-12.03349781,21.63478851,-5.86258173,25.71518898,-5.211887836,14.29633713,-7.554203987,10.47600555,-4.916656017,5.282158852,0.297458291,3.327214479,1.267257214,4.770478249,-2.081254244,1.126510501,classical
classical.00092.wav,0.181137428,0.084149823,1807.889891,1439.107302,3073.011245,0.130968134,95.703125,-299.6480408,103.6481171,-27.68024635,51.01206589,12.30522156,16.47833633,-10.93571281,-0.895144999,3.862285852,12.95436382,-12.40724754,2.46608305,5.190351009,-0.753754258,-0.605103314,-1.180369735,5.927699089,9.81975174,-2.675824404,-3.069019079,classical
classical.00093.wav,0.226928055,0.082491718,1623.851928,1551.415865,2732.310341,0.10824965,135.9991776,-207.3867493,117.6047745,-41.4135704,13.24866772,-1.655466199,15.52535725,-10.33281994,-1.882787347,-12.76022053,7.00240469,-0.766792476,2.061205864,-8.255264282,-1.451544762,-7.072134972,0.933314323,-5.549664021,-8.505703926,-1.482262731,5.381844044,classical
classical.00094.wav,0.368877441,0.013990559,1423.457919,1696.563233,2926.0259,0.070118774,184.5703125,-385.8355713,128.6689911,-26.71852875,39.47082901,-2.15880084,16.75796509,-5.719223976,14.71816063,-3.088406563,12.29364204,-5.889204979,2.789282322,3.68231535,10.92068481,10.53804016,9.910405159,6.103368759,3.522811413,-3.327276468,-3.676490545,classical
classical.00095.wav,0.227692991,0.013563836,1800.888692,1781.068502,3427.243261,0.124354245,86.1328125,-422.5392456,89.84893036,-18.7363224,37.78148651,5.998184204,4.155729771,-1.990410328,12.12507248,4.162502289,13.78937244,2.827352524,5.892104626,6.119675159,8.145273209,12.3560009,7.094142914,2.417449474,0.77960968,-3.415084362,-0.739651024,classical
classical.00096.wav,0.293052018,0.056986678,1933.689602,1740.491088,3573.962147,0.117571932,135.9991776,-203.6249542,111.1458664,-51.55012512,39.45784378,-10.56659126,11.89577866,-13.16206551,15.12683868,-7.278786182,13.37741089,-7.293882847,3.844509125,-3.772561312,5.292574406,4.101099491,6.639636993,2.988827229,3.548610926,-3.346735477,-3.686793327,classical
classical.00097.wav,0.22226508,0.036720064,1494.419821,1671.195986,2781.813393,0.085909933,103.359375,-280.6795654,122.7128067,-14.39484692,26.86096382,1.347654223,5.99555397,-13.10958195,3.374728203,-11.55676746,5.183155537,-1.044058204,2.751088619,0.054790974,1.351646781,1.507604003,-2.206828594,0.787177145,-3.961360455,-9.148158073,-6.935011387,classical
classical.00098.wav,0.289919347,0.029093731,1952.495511,1865.737617,3779.826564,0.123422621,184.5703125,-287.5845642,101.7642746,-35.35425186,41.28776169,-12.73318291,17.27873421,-13.96728134,16.30397987,-5.591362,13.65796566,-8.786261559,-0.05221409,-13.7569437,6.473611832,6.704303265,6.981666088,7.026491642,8.378773689,-5.610243797,1.379220486,classical
classical.00099.wav,0.333908468,0.010505528,1525.123851,1869.056261,3325.680818,0.080685361,95.703125,-378.6697083,126.4825287,-18.82180023,42.89233017,-14.30448532,25.35217857,-14.63622189,18.69944954,-10.18053532,21.11648941,4.444666862,18.22232628,-10.28749943,8.944004059,1.199497819,6.286287785,2.519060612,4.399822235,1.703096628,9.978046417,classical
country.00000.wav,0.384026676,0.248418391,2797.84481,2847.551887,6221.176656,0.107204861,86.1328125,-23.06695557,70.26165009,3.813589096,28.32565308,13.75320244,5.724030018,3.974628687,7.473487377,2.628851414,8.494884491,-2.315719128,2.089480877,-3.375138998,5.138016224,-0.188452542,0.375013381,0.615661442,4.062636852,0.909475982,4.095611572,country
country.00001.wav,0.414032489,0.230516478,2938.155358,2839.657689,6279.551665,0.126988245,129.1992188,-7.939365387,62.72366714,-1.456931353,28.11235428,9.966908455,9.361911774,5.411928654,9.822587013,3.027334452,8.422302246,0.312303871,6.541569233,0.736441791,-1.773687124,0.848610163,2.983558893,-2.764676809,2.824267864,-1.738780499,0.974066794,country
country.00002.wav,0.297045469,0.146586403,2308.673365,2618.607096,5190.053453,0.074162381,83.35433468,-120.2703323,79.23097229,5.233847618,34.54825974,16.50839043,13.13083553,6.347117424,9.96243763,-1.998542786,6.809574127,-6.351778984,0.227431551,-6.813056946,1.617266774,-1.786316156,-0.700590432,-4.772855282,-0.286399692,-5.357111931,-1.965472817,country
country.00003.wav,0.376894414,0.204363585,2174.033869,2280.888606,4347.882042,0.102564384,161.4990234,-57.73647308,95.7702179,-10.11716461,40.9803009,13.97751808,-0.986509502,-0.18344295,7.431218147,-3.62695384,9.549538612,-2.939942122,2.432668447,1.99636662,-1.285581231,1.356408954,4.421023369,-6.525969505,-0.034700755,-1.414050937,-3.078824997,country
country.00004.wav,0.382780999,0.209497571,2966.086095,2848.106749,6349.153274,0.124161003,117.4538352,-20.7478714,62.9539299,2.302431345,30.7700882,6.971360683,6.502923012,6.319890499,9.867337227,3.435816765,9.378465652,-0.401444376,7.521360397,-0.983493984,4.021630764,-0.659696996,-0.06131487,-0.166441217,0.241560668,-5.440013409,1.827358961,country
country.00005.wav,0.416060567,0.203925624,2926.293311,2736.79638,6177.129007,0.136372494,129.1992188,-24.6521492,62.44562912,-7.763710976,28.4370842,10.98707771,5.545515537,-0.093189746,13.74811172,2.906780243,9.91373539,0.858075321,5.960100174,-1.218803644,3.063186169,0.927720428,2.049460411,3.004081726,2.975442886,-0.176493809,3.656143188,country
country.00006.wav,0.421485811,0.214137718,2807.798623,2778.260075,6022.583195,0.128308133,112.3471467,-23.16563797,71.15422821,1.578966141,24.44463921,16.31776619,4.575494766,-3.88256526,17.99947739,-3.343443632,2.439249992,2.916221619,0.820289791,-1.106009483,0.11136651,-3.348796368,0.18865855,-1.208898783,-1.514773726,-2.725631237,-2.110018015,country
country.00007.wav,0.421538383,0.244199038,2898.717713,2878.981441,6399.852968,0.112935825,103.359375,-20.77587509,64.90670776,6.771146297,26.36333656,11.67075157,13.18567371,-1.984930396,8.575973511,0.473357826,7.446063042,-0.408300549,6.953744888,3.662105322,2.028829336,0.648136437,4.383712769,-2.807132244,2.976282358,-1.835008979,-2.365688086,country
country.00008.wav,0.355302036,0.274516195,2505.711892,2574.298118,5479.959462,0.104562587,66.25600962,-19.72472191,76.64905548,-4.828754902,32.23617172,7.710165024,17.19083977,-1.48842299,9.151179314,2.756342649,9.147741318,-2.651405573,7.527001858,0.391618967,4.967707157,2.834619761,1.899477482,2.459802866,6.393666267,-3.351723194,6.310606956,country
country.00009.wav,0.429652512,0.23655425,3191.197463,2948.00183,6926.704746,0.156872785,95.703125,12.18091011,58.99585342,0.939474344,26.74388695,9.245873451,3.564711571,1.530673146,8.653441429,0.999568045,11.6488657,-2.19613719,1.19304812,0.483435541,4.412107944,-0.182598233,3.073260546,-1.169091463,4.573296547,0.887555242,1.296123505,country
country.00010.wav,0.291540802,0.074700654,1861.290435,2127.160591,3769.084943,0.076540069,80.74951172,-197.6744995,106.4984894,-4.427788734,37.66864777,-0.865185082,-0.964314878,-3.45603466,-0.05069647,-9.304364204,-5.178190708,-4.251400948,-3.546842098,-1.349219084,-7.117474556,-1.622382998,-2.477865458,-5.051285744,0.293274075,1.072919369,-1.648036838,country
country.00011.wav,0.300902277,0.078498855,2839.288722,2798.566002,6048.140509,0.110162745,112.3471467,-199.0307922,61.13566589,9.977105141,23.48760414,10.27345848,0.010002213,8.022958755,1.124899983,-4.896873474,9.487030983,-6.357680798,3.875351191,1.624110699,-1.346079826,2.608354092,-3.588412046,1.968364596,2.538982391,1.044008493,-0.970133841,country
country.00012.wav,0.2965644,0.126963824,1667.439236,2052.623694,3439.542001,0.064053588,89.10290948,-140.9852142,123.9288483,-2.514330864,27.96435165,-0.006738508,1.209311962,-11.01856613,-1.361768842,-7.01709795,-6.121341705,-5.181911945,-2.158442974,-4.600536346,-2.342715263,-1.188396096,-3.972039223,-4.235220909,-7.817557335,-1.671584964,-1.094742537,country
country.00013.wav,0.36808905,0.080048457,2811.739872,2841.675897,6061.172011,0.129522172,129.1992188,-126.175415,77.66365051,3.159077644,19.94751549,10.81659031,0.730264843,5.225821495,-0.497593433,-0.999875546,5.398598671,-3.721517324,-3.493149281,-5.33384037,0.293790698,-2.010385036,0.842657506,0.338041842,-1.116000056,-4.401595116,-2.62102747,country
country.00014.wav,0.364982039,0.092644937,2952.856255,3036.428127,6570.291541,0.124783993,135.9991776,-124.5964584,72.4876709,16.71291542,18.24832726,12.22703457,8.098928452,7.98742342,-0.505594909,2.373572826,-0.566446364,-5.56654644,0.546015501,-5.056594372,-1.162143588,-3.585969925,-3.694685936,-0.179421037,-0.65324533,-4.14300251,-3.987822771,country
country.00015.wav,0.379447907,0.104801044,1958.67739,2146.416728,4207.726116,0.094236393,151.9990809,-116.2008896,111.782341,-5.259753704,34.00730515,-12.4672451,4.243673801,-14.40514755,8.501583099,-8.204756737,-1.331314564,-12.54887009,-4.999728203,-2.141985655,-1.835860252,-8.264704704,-3.011961699,-5.47527504,-2.956243515,-2.640563011,-3.385912418,country
country.00016.wav,0.322488755,0.079846568,1425.916477,1648.386102,2880.736228,0.060195297,107.6660156,-210.0639801,139.6309967,-17.02339745,58.00111771,-9.657642365,-1.953926682,-17.99674034,-8.213705063,-11.76978397,-7.872155666,0.628151238,-9.960133553,-6.464697838,-3.834987402,-12.04243469,0.324597031,-8.044663429,-6.803819656,-1.836952209,-5.926381111,country
country.00017.wav,0.357340425,0.088725135,1470.18883,1960.158257,2967.676744,0.063870058,89.10290948,-171.2912903,137.3308411,7.953132629,28.53717804,2.692384005,-0.500581086,-2.954421759,-1.14634788,-6.153606892,-2.399936438,-5.856936455,-2.175435305,-5.339761257,-2.777815104,-1.570239544,1.294438243,-3.412231684,-0.903543949,2.621188641,-0.096726418,country
country.00018.wav,0.370026588,0.09679351,2068.686362,2370.094777,4098.40306,0.095589079,86.1328125,-131.127121,102.9896317,-11.52698612,17.74238777,16.95088959,4.44343853,1.298426032,3.41600728,-1.499869466,1.611395359,-7.986049652,-0.826261938,-8.877859116,-3.841940641,-4.492571831,-8.936217308,-6.383271694,-1.51651752,-5.40322876,-8.042315483,country
country.00019.wav,0.315651983,0.082089134,1138.713247,1462.185504,2117.72308,0.050944766,83.35433468,-256.0875854,163.0974274,-22.8726387,26.92200279,15.29081154,-3.504800558,4.233428478,-0.782372236,-9.455673218,1.763561606,-4.421868801,-3.64047575,-4.242846966,-8.106042862,-2.375699043,-5.149117947,-11.16523647,-2.415869951,-0.547529995,-4.781630516,country
country.00020.wav,0.365293175,0.105212316,2407.100635,2531.194315,5210.019282,0.086804549,103.359375,-161.3080139,74.79750061,22.43695641,46.04168701,5.290788174,25.1251297,-0.577412784,10.39138794,-6.843632221,5.055820465,-0.779124081,1.407768607,-6.018043518,-4.001788616,-4.786053658,-2.869549513,-5.003429413,-3.613878727,-7.57267189,-3.232306242,country
country.00021.wav,0.289202034,0.109864391,1044.046212,1392.75963,1946.440022,0.045649199,107.6660156,-209.3420868,167.1572723,-20.86927605,36.82771301,10.26915646,4.010418415,-5.674799919,-4.622757435,-6.246321678,-4.173066139,-6.68275404,-3.248921156,-7.969408512,-4.058490276,-4.988017559,-4.498661041,-4.004886627,-6.395038128,-5.907524109,-8.178586006,country
country.00022.wav,0.321503371,0.075156718,1719.309237,2142.286763,3449.400977,0.068057267,184.5703125,-195.0605927,114.2572021,0.054227162,38.21024323,11.28742504,-6.041080475,1.227134824,0.005355139,-15.41455936,-3.571124077,-6.12851429,-4.4870224,-0.116793722,-4.394027233,-9.427452087,-10.71600723,-6.54363203,-10.04415417,-7.260338306,-4.016179085,country
country.00023.wav,0.30537191,0.038920145,1494.66509,2330.919047,3050.528783,0.035463644,83.35433468,-353.2161255,110.6993942,32.80690002,24.21294594,18.77594757,5.931182384,-1.755954742,3.886394739,-2.975904226,-1.897655964,-2.870801926,-0.969433427,-6.477868557,-4.244445801,-3.758145571,-6.021997452,-7.178222179,-2.486947536,-4.032851696,-3.425068617,country
country.00024.wav,0.270353854,0.096582279,1738.888674,1907.255937,3424.861786,0.082417948,129.1992188,-200.0401154,109.128273,-5.535351276,48.16481018,1.231822133,4.589375496,-9.155333519,-1.471809745,-11.66221046,-5.20004034,-11.54607105,4.98512888,-4.978435516,-6.05197382,-0.692180336,-8.530999184,-8.455587387,-7.922387123,-7.594035625,-0.390800893,country
